"rubcarb","rubox","shortalb","paralb","rootpor","leafon","leaffoff","QNTM","trial","RMSE_CO2"
46.3309144973755,0.262948042154312,0.232125627994537,0.0579537943005562,0.0358854849636555,122.528901994228,792.698080837727,0.220584845542908,"000000",10.8488
31.4552170969546,0.219593164697289,0.209127303725109,0.0986404549796134,0.0600738154537976,122.170803165063,791.706243916415,0.474411696661264,"000001",27.0454
39.0304290875793,0.289013270102441,0.246987148746848,0.0648709203582257,0.0764446366019547,120.892242612317,794.133260571398,0.368393338983878,"000002",21.2369
43.7694548815489,0.244071291573346,0.223890770832077,0.0807744347024709,0.0523588122054934,123.826997592114,790.291072442196,0.115665276162326,"000003",5.1817
40.0957412272692,0.284975377004594,0.203936902014539,0.0831689102575183,0.0551705419644713,123.398837158456,794.576106132008,0.330121103068814,"000004",19.1344
35.2004797384143,0.229108082409948,0.231036995444447,0.0735107940621674,0.0867561330087483,121.256926483475,791.078161052428,0.07659896556288,"000005",6.0207
32.7851712144911,0.260722987819463,0.212647555815056,0.0900951677933335,0.072262204606086,120.055018286221,793.514462024905,0.18261731066741,"000006",7.1533
47.5046229176223,0.203317794296891,0.239454284496605,0.0556600564159453,0.0405740986391902,124.620272768661,792.158860466443,0.435040687117726,"000007",23.2608
49.6496346592903,0.29598083505407,0.218063761619851,0.0693384251091629,0.0674219658225775,124.248799430206,794.687716946937,0.2754556406755,"000008",14.4476
34.3880406394601,0.240129395294935,0.241940623614937,0.0849002500530332,0.0316176248900592,121.090557961725,790.888255811296,0.0785098827444017,"000009",5.8376
36.961716581136,0.271600510831922,0.201676756190136,0.0514846208039671,0.0451461887173355,122.292309585027,793.314964310266,0.198370565427467,"000010",9.0432
42.0866205357015,0.214161962550133,0.225455571897328,0.0918295682873577,0.0810530445724726,123.027512719855,792.280405289494,0.394657028838992,"000011",22.5445
43.414142485708,0.255119075067341,0.246129661705345,0.0942209950648248,0.0857397698611021,124.823471005075,792.820849218406,0.27161452206783,"000012",13.3023
38.1329742260277,0.211755210720003,0.220104942983016,0.0601275492459536,0.0573326895944774,120.481702862307,791.505523710512,0.469077851623297,"000013",26.375
30.7167782261968,0.281202376261353,0.23608883433044,0.0763580116443336,0.0419310095719993,121.760419989005,793.94213641528,0.349217156367376,"000014",20.4489
45.8221174776554,0.236300618946552,0.209770756820217,0.0670416325330734,0.0702355838567018,123.525226465426,790.403900980018,0.152413146477193,"000015",5.925
45.4210364259779,0.277960665244609,0.243255935097113,0.0879348133690655,0.0500291057489812,120.432175570168,791.723284558393,0.332509288750589,"000016",19.3155
30.5306839756668,0.233046712819487,0.217132978886366,0.0538168823346496,0.0778648969531059,124.853470604867,792.602783269249,0.135783999180421,"000017",5.3476
38.1239099055529,0.252121456991881,0.22686853944324,0.0825464413501322,0.0624027679860592,123.651467300951,790.029325173236,0.254985829908401,"000018",12.5744
42.8385097905993,0.208745397534221,0.200648317765445,0.0732547389343381,0.0344644046388566,121.653706808574,794.315796769224,0.452370387176052,"000019",23.1032
41.6660272702575,0.274695750884712,0.22132259067148,0.0631500188726932,0.039152908232063,121.120563521981,791.1002230132,0.216825945023447,"000020",10.3248
36.7951726168394,0.217269373871386,0.245296527864411,0.0786871201824397,0.0745910382270813,124.199259025045,794.476054846309,0.413191618258134,"000021",22.9785
34.3594260327518,0.299124950915575,0.211281373072416,0.0577707782853395,0.0881762833893299,122.92079357896,791.91283414606,0.293989773280919,"000022",15.6338
49.0935141779482,0.243285682424903,0.2349627322983,0.0981402594130486,0.0528407165966928,122.418563533574,793.683450906537,0.0969648608472198,"000023",5.6151
48.7431063130498,0.25743397437036,0.207323717139661,0.0768582221120596,0.0796319929696619,121.539579443634,790.666346573271,0.166002056375146,"000024",6.4049
33.4571053087711,0.200016585737467,0.234325948776677,0.0672246395610273,0.047475112862885,123.135711853392,794.988225712441,0.418291353387758,"000025",24.7883
36.0518292151392,0.282028112746775,0.222184840310365,0.0963082946836948,0.0330379140749574,124.414638527669,792.415066235699,0.313372170832008,"000026",17.4286
41.1620965786278,0.226148623041809,0.249089812440798,0.0618484596721828,0.0650922309793532,120.241124834865,793.259171708487,0.0599841680843383,"000027",6.1121
44.9883879907429,0.292058156337589,0.229135748231784,0.0517406908329576,0.0679057301022112,121.907690973021,791.297781676985,0.386941499542445,"000028",23.2907
39.7218753956258,0.247128349076957,0.206234873086214,0.092452028254047,0.0433511887863278,122.811548952013,793.106237850152,0.134079726086929,"000029",5.8612
32.2870543599129,0.26613945895806,0.237846005847678,0.0711815842892975,0.0596614948287606,124.013091027737,790.542714954354,0.238998894393444,"000030",11.4609
47.4168196693063,0.222796754259616,0.214652558695525,0.087060613417998,0.0843186082877219,120.686614331789,793.880702606402,0.492959402082488,"000031",27.9089
47.0252436958253,0.290238813776523,0.202725324872881,0.0973271671216935,0.0396420537494123,120.197690273635,790.10654438287,0.425301561038941,"000032",23.6099
32.0523148961365,0.245336698833853,0.226407438097522,0.0570095897186548,0.0713521564006805,124.458074001595,794.219676172361,0.173013149993494,"000033",6.9599
39.6446548774838,0.264833002816886,0.217405253089964,0.0794510028790683,0.0876771672070026,123.25769119896,791.812691129744,0.0529327340424061,"000034",6.1191
44.4417737424374,0.221468780841678,0.241379962163046,0.0639596540946513,0.0560989246331155,121.417599222623,792.533498471603,0.306319906143472,"000035",17.4688
40.7705062627792,0.262375253252685,0.237042028224096,0.0725057573989034,0.051412142124027,120.730039374903,791.974775493145,0.127027460560203,"000036",5.2714
35.8171421661973,0.204936299659312,0.210821034666151,0.0817455560900271,0.0754906091094017,123.96966510918,793.601349322125,0.379890066338703,"000037",21.8753
33.3798228390515,0.286456505209208,0.245568039128557,0.0546143105253577,0.0610388289391994,122.689579161815,791.184155493975,0.499970494862646,"000038",27.2537
48.196515943855,0.230604660138488,0.219444328919053,0.0886864890344441,0.0368284929357469,122.029661675915,794.411061583087,0.246009102882817,"000039",12.3889
49.015691652894,0.270143559202552,0.248037051176652,0.0863119924906641,0.0711529017426074,121.619579056278,792.486791834235,0.142780500743538,"000040",5.4785
33.8134114071727,0.212738770991564,0.224844352062792,0.0703811073210091,0.042855684645474,123.685594177805,793.167323125526,0.339506622636691,"000041",19.9267
36.4042153395712,0.294304395653307,0.231465402850881,0.0932498587761074,0.0563970283046365,124.965227316134,790.760026350617,0.445305247046053,"000042",25.7539
