"VMXC","VMX4","VMXM","VMXF","trial","RMSE_CH4"
0.330517889357143,3.71576729211407,1.25,0.556524667422143,"000062",0.3762
1.01069572501668,3.75,1.25,0.327097159093202,"000063",0.2821
0.0358362620610428,3.75,1.25,0.331468512623266,"000064",0.2762
0.0125,3.53686394385065,0.335861735042946,0.267419395165514,"000065",0.2819
0.0125,1.42907274719765,0.0125,0.270763385372056,"000066",0.331
0.351270292655735,3.75,0.645997469971522,0.197592793083529,"000067",0.3041
0.0125,3.75,0.40739300172822,0.105912134305752,"000068",0.3589
0.0291851951233214,1.96343692409283,0.237635935522904,0.116248981893609,"000069",0.3552
0.349158679958924,1.92458197027846,0.504491356086182,0.255215228135149,"000070",0.2864
0.424155773245359,1.09037571974348,0.0125,0.256405133831664,"000071",0.3409
0.759448298686411,3.75,0.25963457814621,0.312830584675766,"000072",0.27
0.650183251486266,3.75,0.53930333003778,0.311890041191666,"000073",0.2713
0.968007361407988,3.75,0.0125,0.293081742608684,"000074",0.306
1.05454868585816,3.75,0.466909429895923,0.354516166192156,"000075",0.2834
0.752176886254391,3.14587128631923,0.502610506580311,0.338809915407498,"000076",0.2842
0.454835313943586,3.75,0.100071422529295,0.293746320819788,"000077",0.3157
0.164644036793477,3.75,0.12571854829168,0.246769922725795,"000078",0.3149
1.02420161065674,3.75,0.729738756116258,0.339263086823982,"000079",0.2785
0.888627961417149,3.75,0.0932248880812085,0.363481935351231,"000080",0.2995
1.25,3.75,0.332341360243138,0.341095626334393,"000081",0.2816
0.587434115634444,3.75,1.00667629418201,0.287895904607185,"000082",0.2681
0.674181042116935,3.75,0.334859113587479,0.336766208099775,"000083",0.2842
0.83912809014448,2.94187075234233,0.47040765271498,0.346043645973588,"000084",0.2826
1.25,3.75,0.661008838583937,0.348791898140357,"000085",0.2835
1.0359632492568,3.75,0.878458834385888,0.230120714513873,"000086",0.302
0.601386239340224,3.03927152478981,0.549140106637508,0.314652743677472,"000087",0.2705
0.276175539234846,3.75,1.25,0.22501803071637,"000088",0.3028
0.991435361744338,2.95222162499534,0.423279034829847,0.331606898852729,"000089",0.2811
1.25,3.75,0.0709682954032554,0.336185066135176,"000090",0.3102
0.986377577493047,3.75,0.252856322917813,0.307532784095168,"000091",0.2716
0.0125,3.75,0.0125,0.384335538808595,"000092",0.2718
1.25,2.37330618375004,0.45245468511591,0.336854238365634,"000093",0.2821
0.863956093369806,3.75,0.418148001052894,0.326822743763743,"000094",0.2804
0.656319086933453,3.75,0.338705276314959,0.300447757356365,"000095",0.2666
0.774240513630677,2.52863580002125,0.432828092769534,0.316815044236488,"000096",0.2745
1.00733294906958,2.97601626198385,0.403316259414013,0.342400997731587,"000097",0.2814
1.25,3.75,0.847044467131285,0.326080104868947,"000098",0.2813
0.0125,0.0375,0.0125,0.373576607184428,"000099",0.2732
0.104742570862673,3.48167103510551,0.325938994555165,0.265271033742777,"000100",0.2807
0.0125,3.75,0.0125,0.468608440766504,"000101",0.2965
1.00803619428039,2.94339049045548,0.4176815710543,0.329861616601712,"000102",0.2809
0.0125,3.75,0.555056451202929,0.309779853101372,"000103",0.2864
0.493640637436978,3.18301523472312,0.711153401526352,0.368899744129227,"000104",0.2957
1.25,3.75,0.537845269203931,0.297260526704595,"000105",0.2654
0.034080209448806,3.75,0.9138387887155,0.288286391508325,"000106",0.2724
0.321369836322423,3.75,1.09494749351474,0.285740457205519,"000107",0.2688
1.20705202349561,3.75,0.0125,0.417108470105719,"000108",0.2829
0.457640497887263,3.75,0.0125,0.422292414111152,"000109",0.2839
0.932671333044263,1.58538348244295,0.464724167350534,0.32460062765536,"000110",0.2766
0.94908873238999,3.75,0.471072787178192,0.315590031150818,"000111",0.2799
1.25,0.0375,0.474770545589263,0.332185497464025,"000112",0.2781
0.391522770560334,3.75,0.120945035655199,0.346210022336467,"000113",0.2939
0.807493753109334,0.855232256045133,0.99381304833611,0.282544176665072,"000114",0.2748
0.809786858432902,0.0375,1.25,0.29723405113707,"000115",0.2631
0.0125,3.75,0.295710392415884,0.374803313615446,"000116",0.2968
0.351502364258909,3.75,0.0125,0.389050123391983,"000117",0.2748
0.778950878468039,0.0375,0.649538352625612,0.331994242805886,"000118",0.279
