"rubcarb","rubox","shortalb","paralb","rootpor","leafon","leaffoff","QNTM","trial","RMSE_CO2"
40.2713184430782,0.224473444236642,0.244921953726209,0.0684503015776918,0.0682903968155388,122.12831813468,793.720249243976,0.120778711195207,"000081",5000.4047
42.1956365528314,0.246178603190867,0.236405554977652,0.0946320006439599,0.0480097645572557,124.372557827305,790.178746709558,0.142007264987772,"000082",5.7346
49.375771565647,0.216811862171415,0.233340826682014,0.0824894027488095,0.0674140573740251,123.91213476841,792.048329137547,0.105888504618475,"000083",4.6516
39.9030519099894,0.242946399408613,0.231000548642564,0.0840336611645655,0.0820282951829208,123.025157889405,793.294946069258,0.0918943771088601,"000084",4.2588
43.4057589873443,0.228754999301083,0.225495511866163,0.0942756087483742,0.052404661452755,122.2169752495,792.315187818894,0.165318786731336,"000085",7.5437
47.2559693070122,0.2205108904769,0.221298531131924,0.0703078130516274,0.0707137013226682,124.481598258541,792.173579479,0.108832543189883,"000086",4.6577
44.9589127747589,0.215579065387848,0.227944001297214,0.06939566197049,0.0689467141074686,123.491853692782,792.724371587647,0.111965331026987,"000087",4.6165
30,0.206436945788909,0.202409482484182,0.0767881111091083,0.0833386894412227,124.180933589842,790.030899110834,0.154234577363019,"000088",5.6359
47.3372211724829,0.254841484044649,0.220093385338032,0.0987665242408882,0.0481289812497694,122.372353078464,790.932417885971,0.14138487232096,"000089",5.8308
47.0626644794645,0.22837625545712,0.235943542004529,0.076245647666321,0.0796658453710779,124.007042251213,792.508003656712,0.117774662254658,"000090",570020268311742528
43.513196313962,0.214825272208332,0.236599045846347,0.0796986683104485,0.0544820805503792,124.354809071022,791.388299991658,0.136348122221497,"000091",9999
30.8179425585427,0.256996121865937,0.241521539332174,0.0812780611742664,0.0610792361081287,120.790384501123,791.993193008867,0.12914520953934,"000092",5.2706
48.5974114874392,0.259577511083845,0.235898781065359,0.1,0.0455797618325782,124.960884641732,790.329192902796,0.134230952580385,"000093",5.2527
47.5966853067484,0.230380243995491,0.223452750240666,0.0936478514736357,0.0440777603769025,122.357739581356,790.824481069117,0.137982910861602,"000094",6.1525
46.0730767548172,0.219314924399261,0.229267893728101,0.0922049790330125,0.0510623814119079,123.203605963977,791.480714387022,0.148497580792008,"000095",6.2598
40.8941309564697,0.218767107562106,0.22620369173281,0.0859987906670411,0.0313179444930139,121.438439465119,790.858593058802,0.161747525866698,"000096",7.2449
48.139682094344,0.222780499721818,0.215426103042229,0.0927260687657856,0.0384140163547411,122.184946488948,791.813573706298,0.158490870013407,"000097",7.2282
41.0887407556361,0.261880218547178,0.231232482845664,0.1,0.0530743802478122,122.985467894632,790,0.135469285173151,"000098",5013.7015
45.678727986459,0.211194627348848,0.228233925320805,0.0837265353929257,0.0464875195364994,123.500459815692,792.365791326172,0.1515436953437,"000099",6.5017
